Date,Adj Close ^KLSE,Close ^KLSE,High ^KLSE,Low ^KLSE,Open ^KLSE,Volume ^KLSE,date,close
2023-03-24,1399.699951171875,1399.699951171875,1411.6700439453125,1399.699951171875,1411.1300048828125,116712200,2023-03-24,1399.699951171875
2023-03-27,1396.5999755859375,1396.5999755859375,1404.6500244140625,1396.5999755859375,1400.949951171875,109243200,2023-03-27,1396.5999755859375
2023-03-28,1409.0899658203125,1409.0899658203125,1409.22998046875,1398.4200439453125,1401.5999755859375,89163800,2023-03-28,1409.0899658203125
2023-03-29,1420.3499755859375,1420.3499755859375,1422.68994140625,1407.47998046875,1407.47998046875,98993200,2023-03-29,1420.3499755859375
2023-03-30,1424.6099853515625,1424.6099853515625,1425.3699951171875,1415.0999755859375,1417.81005859375,105758500,2023-03-30,1424.6099853515625
2023-03-31,1422.5899658203125,1422.5899658203125,1429.47998046875,1421.3599853515625,1424.7900390625,138336300,2023-03-31,1422.5899658203125
2023-04-03,1433.3900146484375,1433.3900146484375,1433.3900146484375,1426.77001953125,1426.77001953125,96205600,2023-04-03,1433.3900146484375
2023-04-04,1429.6099853515625,1429.6099853515625,1432.8299560546875,1426.6300048828125,1432.239990234375,99190200,2023-04-04,1429.6099853515625
2023-04-05,1429.550048828125,1429.550048828125,1430.199951171875,1425.7099609375,1429.2900390625,54635100,2023-04-05,1429.550048828125
2023-04-06,1424.8900146484375,1424.8900146484375,1431.3199462890625,1416.6700439453125,1431.3199462890625,101716000,2023-04-06,1424.8900146484375
2023-04-07,1427.0400390625,1427.0400390625,1427.0799560546875,1421.6199951171875,1424.8599853515625,76320400,2023-04-07,1427.0400390625
2023-04-10,1428.1300048828125,1428.1300048828125,1429.6500244140625,1425.18994140625,1427.8900146484375,57424000,2023-04-10,1428.1300048828125
2023-04-11,1435.8900146484375,1435.8900146484375,1435.8900146484375,1426.5,1429.1199951171875,92736300,2023-04-11,1435.8900146484375
2023-04-12,1434.739990234375,1434.739990234375,1437.0799560546875,1429.0,1437.02001953125,92391900,2023-04-12,1434.739990234375
2023-04-13,1434.219970703125,1434.219970703125,1435.010009765625,1430.8900146484375,1433.8699951171875,99529900,2023-04-13,1434.219970703125
2023-04-14,1435.1300048828125,1435.1300048828125,1438.280029296875,1431.81005859375,1434.8399658203125,72150500,2023-04-14,1435.1300048828125
2023-04-17,1434.9000244140625,1434.9000244140625,1436.0400390625,1429.4300537109375,1434.7900390625,87631200,2023-04-17,1434.9000244140625
2023-04-18,1432.3599853515625,1432.3599853515625,1435.469970703125,1429.5899658203125,1435.469970703125,76820400,2023-04-18,1432.3599853515625
2023-04-19,1425.0699462890625,1425.0699462890625,1431.5699462890625,1423.050048828125,1431.5699462890625,97047400,2023-04-19,1425.0699462890625
2023-04-20,1422.1099853515625,1422.1099853515625,1428.6400146484375,1418.8199462890625,1428.6400146484375,79987200,2023-04-20,1422.1099853515625
2023-04-25,1425.18994140625,1425.18994140625,1427.0,1420.8399658203125,1422.27001953125,86166500,2023-04-25,1425.18994140625
2023-04-26,1414.25,1414.25,1422.47998046875,1412.75,1421.969970703125,108165700,2023-04-26,1414.25
2023-04-27,1418.050048828125,1418.050048828125,1418.1700439453125,1413.4599609375,1416.43994140625,87781900,2023-04-27,1418.050048828125
2023-04-28,1415.949951171875,1415.949951171875,1420.5,1412.8399658203125,1418.239990234375,92223200,2023-04-28,1415.949951171875
2023-05-02,1426.1099853515625,1426.1099853515625,1428.3199462890625,1415.9200439453125,1416.2099609375,95430800,2023-05-02,1426.1099853515625
2023-05-03,1425.989990234375,1425.989990234375,1425.989990234375,1415.469970703125,1423.9000244140625,108563000,2023-05-03,1425.989990234375
2023-05-05,1431.0400390625,1431.0400390625,1431.22998046875,1421.780029296875,1423.6099853515625,83059100,2023-05-05,1431.0400390625
2023-05-08,1433.739990234375,1433.739990234375,1438.3299560546875,1430.8599853515625,1432.300048828125,79483400,2023-05-08,1433.739990234375
2023-05-09,1432.6300048828125,1432.6300048828125,1432.75,1428.52001953125,1431.5799560546875,95374100,2023-05-09,1432.6300048828125
2023-05-10,1425.6800537109375,1425.6800537109375,1433.6800537109375,1424.530029296875,1433.1099853515625,90411500,2023-05-10,1425.6800537109375
2023-05-11,1425.1800537109375,1425.1800537109375,1428.780029296875,1424.8199462890625,1425.5799560546875,122493500,2023-05-11,1425.1800537109375
2023-05-12,1422.9200439453125,1422.9200439453125,1429.9200439453125,1422.9200439453125,1426.47998046875,153286800,2023-05-12,1422.9200439453125
2023-05-15,1417.3699951171875,1417.3699951171875,1427.3599853515625,1415.93994140625,1423.530029296875,92214400,2023-05-15,1417.3699951171875
2023-05-16,1423.5,1423.5,1426.1199951171875,1417.9200439453125,1417.9200439453125,93493100,2023-05-16,1423.5
2023-05-17,1424.3399658203125,1424.3399658203125,1427.4000244140625,1421.3399658203125,1422.010009765625,92504200,2023-05-17,1424.3399658203125
2023-05-18,1428.0400390625,1428.0400390625,1428.0400390625,1421.9200439453125,1424.739990234375,88484500,2023-05-18,1428.0400390625
2023-05-19,1428.5400390625,1428.5400390625,1428.5400390625,1423.6500244140625,1425.449951171875,91861400,2023-05-19,1428.5400390625
2023-05-22,1419.0,1419.0,1425.6600341796875,1416.199951171875,1423.6199951171875,116266900,2023-05-22,1419.0
2023-05-23,1411.5400390625,1411.5400390625,1419.6099853515625,1409.510009765625,1418.3199462890625,106577700,2023-05-23,1411.5400390625
2023-05-24,1409.6199951171875,1409.6199951171875,1414.6600341796875,1406.27001953125,1411.3599853515625,122164200,2023-05-24,1409.6199951171875
2023-05-25,1402.47998046875,1402.47998046875,1411.4200439453125,1402.47998046875,1408.93994140625,116408900,2023-05-25,1402.47998046875
2023-05-26,1402.97998046875,1402.97998046875,1405.449951171875,1397.97998046875,1402.9300537109375,149780100,2023-05-26,1402.97998046875
2023-05-29,1404.9300537109375,1404.9300537109375,1406.530029296875,1401.9300537109375,1405.469970703125,130205600,2023-05-29,1404.9300537109375
2023-05-30,1396.9100341796875,1396.9100341796875,1406.0400390625,1396.9100341796875,1406.0400390625,152265400,2023-05-30,1396.9100341796875
2023-05-31,1387.1199951171875,1387.1199951171875,1398.3800048828125,1380.9000244140625,1396.6800537109375,657523800,2023-05-31,1387.1199951171875
2023-06-01,1383.010009765625,1383.010009765625,1386.4100341796875,1378.5799560546875,1383.300048828125,139957800,2023-06-01,1383.010009765625
2023-06-02,1381.260009765625,1381.260009765625,1385.8199462890625,1376.780029296875,1385.8199462890625,128952300,2023-06-02,1381.260009765625
2023-06-06,1383.1700439453125,1383.1700439453125,1383.5799560546875,1377.3499755859375,1382.0999755859375,120094000,2023-06-06,1383.1700439453125
2023-06-07,1378.6500244140625,1378.6500244140625,1383.550048828125,1371.739990234375,1382.0,118413400,2023-06-07,1378.6500244140625
2023-06-08,1374.6400146484375,1374.6400146484375,1376.6199951171875,1369.4100341796875,1375.7900390625,109443600,2023-06-08,1374.6400146484375
2023-06-09,1376.0799560546875,1376.0799560546875,1381.260009765625,1373.0799560546875,1375.5799560546875,92008800,2023-06-09,1376.0799560546875
2023-06-12,1386.77001953125,1386.77001953125,1390.550048828125,1377.6099853515625,1377.6099853515625,100957500,2023-06-12,1386.77001953125
2023-06-13,1380.6099853515625,1380.6099853515625,1387.7900390625,1378.1500244140625,1387.68994140625,139291300,2023-06-13,1380.6099853515625
2023-06-14,1385.4200439453125,1385.4200439453125,1386.7900390625,1381.489990234375,1381.699951171875,134350100,2023-06-14,1385.4200439453125
2023-06-15,1381.72998046875,1381.72998046875,1382.9599609375,1378.8299560546875,1382.9599609375,109127300,2023-06-15,1381.72998046875
2023-06-16,1388.6099853515625,1388.6099853515625,1388.6099853515625,1373.1500244140625,1382.4200439453125,305649700,2023-06-16,1388.6099853515625
2023-06-19,1387.3299560546875,1387.3299560546875,1390.5,1379.8299560546875,1383.8900146484375,75445100,2023-06-19,1387.3299560546875
2023-06-20,1388.3299560546875,1388.3299560546875,1388.75,1383.8599853515625,1387.239990234375,96573400,2023-06-20,1388.3299560546875
2023-06-21,1393.449951171875,1393.449951171875,1395.8499755859375,1383.8800048828125,1385.72998046875,118222400,2023-06-21,1393.449951171875
2023-06-22,1394.6700439453125,1394.6700439453125,1402.43994140625,1391.760009765625,1392.1199951171875,116525600,2023-06-22,1394.6700439453125
2023-06-23,1390.8900146484375,1390.8900146484375,1397.5400390625,1389.699951171875,1395.699951171875,89365400,2023-06-23,1390.8900146484375
2023-06-26,1389.8800048828125,1389.8800048828125,1394.300048828125,1388.4100341796875,1391.550048828125,79124900,2023-06-26,1389.8800048828125
2023-06-27,1386.739990234375,1386.739990234375,1393.3800048828125,1385.300048828125,1390.8699951171875,85691700,2023-06-27,1386.739990234375
2023-06-28,1388.3699951171875,1388.3699951171875,1394.56005859375,1387.6700439453125,1387.6700439453125,71393900,2023-06-28,1388.3699951171875
2023-06-30,1376.6800537109375,1376.6800537109375,1391.47998046875,1370.1500244140625,1388.52001953125,172513900,2023-06-30,1376.6800537109375
2023-07-03,1395.8900146484375,1395.8900146484375,1397.3699951171875,1379.31005859375,1379.3900146484375,70750600,2023-07-03,1395.8900146484375
2023-07-04,1392.489990234375,1392.489990234375,1396.3299560546875,1388.8499755859375,1393.56005859375,63595600,2023-07-04,1392.489990234375
2023-07-05,1389.9000244140625,1389.9000244140625,1395.8199462890625,1389.9000244140625,1392.3800048828125,68297000,2023-07-05,1389.9000244140625
2023-07-06,1385.949951171875,1385.949951171875,1389.7099609375,1381.8599853515625,1389.7099609375,92373100,2023-07-06,1385.949951171875
2023-07-07,1377.6700439453125,1377.6700439453125,1385.739990234375,1377.6700439453125,1382.199951171875,85665300,2023-07-07,1377.6700439453125
2023-07-10,1383.06005859375,1383.06005859375,1386.93994140625,1377.56005859375,1377.56005859375,77577500,2023-07-10,1383.06005859375
2023-07-11,1391.4599609375,1391.4599609375,1391.4599609375,1384.8399658203125,1386.0899658203125,105063900,2023-07-11,1391.4599609375
2023-07-12,1398.06005859375,1398.06005859375,1400.050048828125,1389.93994140625,1390.27001953125,81189300,2023-07-12,1398.06005859375
2023-07-13,1396.22998046875,1396.22998046875,1401.760009765625,1396.22998046875,1401.0999755859375,71844700,2023-07-13,1396.22998046875
2023-07-14,1412.0899658203125,1412.0899658203125,1414.219970703125,1399.3900146484375,1399.530029296875,160012400,2023-07-14,1412.0899658203125
2023-07-17,1406.0999755859375,1406.0999755859375,1412.0899658203125,1403.1199951171875,1411.77001953125,92626300,2023-07-17,1406.0999755859375
2023-07-18,1403.030029296875,1403.030029296875,1407.9000244140625,1399.469970703125,1407.5400390625,78504600,2023-07-18,1403.030029296875
2023-07-20,1406.68994140625,1406.68994140625,1409.3399658203125,1402.7099609375,1404.5699462890625,100328400,2023-07-20,1406.68994140625
2023-07-21,1413.52001953125,1413.52001953125,1413.52001953125,1405.6400146484375,1407.47998046875,86987100,2023-07-21,1413.52001953125
2023-07-24,1424.68994140625,1424.68994140625,1424.68994140625,1412.3800048828125,1412.6800537109375,87448700,2023-07-24,1424.68994140625
2023-07-25,1436.7900390625,1436.7900390625,1437.81005859375,1425.280029296875,1425.760009765625,135600500,2023-07-25,1436.7900390625
2023-07-26,1449.2900390625,1449.2900390625,1449.2900390625,1436.699951171875,1436.699951171875,133082000,2023-07-26,1449.2900390625
2023-07-27,1451.27001953125,1451.27001953125,1456.3599853515625,1446.9200439453125,1447.6600341796875,123234900,2023-07-27,1451.27001953125
2023-07-28,1450.3499755859375,1450.3499755859375,1454.239990234375,1446.4599609375,1448.2099609375,101845900,2023-07-28,1450.3499755859375
2023-07-31,1459.4300537109375,1459.4300537109375,1464.699951171875,1451.0699462890625,1451.0699462890625,164867900,2023-07-31,1459.4300537109375
2023-08-01,1451.239990234375,1451.239990234375,1462.56005859375,1449.02001953125,1458.9000244140625,98171000,2023-08-01,1451.239990234375
2023-08-02,1444.56005859375,1444.56005859375,1450.280029296875,1441.8499755859375,1449.449951171875,91589600,2023-08-02,1444.56005859375
2023-08-03,1441.8499755859375,1441.8499755859375,1442.780029296875,1433.0400390625,1441.3699951171875,89240200,2023-08-03,1441.8499755859375
2023-08-04,1445.2099609375,1445.2099609375,1447.1300048828125,1442.22998046875,1442.489990234375,70523900,2023-08-04,1445.2099609375
2023-08-07,1445.81005859375,1445.81005859375,1449.3800048828125,1442.1300048828125,1444.8900146484375,48138700,2023-08-07,1445.81005859375
2023-08-08,1451.0,1451.0,1452.469970703125,1441.6300048828125,1444.2099609375,87847500,2023-08-08,1451.0
2023-08-09,1462.030029296875,1462.030029296875,1462.030029296875,1446.7099609375,1450.300048828125,140193500,2023-08-09,1462.030029296875
2023-08-10,1458.9300537109375,1458.9300537109375,1460.699951171875,1453.3699951171875,1460.3599853515625,140203100,2023-08-10,1458.9300537109375
2023-08-11,1457.1600341796875,1457.1600341796875,1458.969970703125,1449.6700439453125,1458.469970703125,116246300,2023-08-11,1457.1600341796875
2023-08-14,1457.0,1457.0,1457.4300537109375,1452.1500244140625,1457.18994140625,83404700,2023-08-14,1457.0
2023-08-15,1460.280029296875,1460.280029296875,1463.2900390625,1456.27001953125,1456.8599853515625,84618900,2023-08-15,1460.280029296875
2023-08-16,1463.510009765625,1463.510009765625,1464.27001953125,1458.3699951171875,1459.030029296875,120690800,2023-08-16,1463.510009765625
2023-08-17,1447.97998046875,1447.97998046875,1460.760009765625,1447.97998046875,1460.6099853515625,154807600,2023-08-17,1447.97998046875
2023-08-18,1446.0899658203125,1446.0899658203125,1449.22998046875,1442.260009765625,1449.22998046875,127832700,2023-08-18,1446.0899658203125
2023-08-21,1450.5699462890625,1450.5699462890625,1451.6800537109375,1445.0999755859375,1446.68994140625,121972100,2023-08-21,1450.5699462890625
2023-08-22,1451.530029296875,1451.530029296875,1456.4000244140625,1449.18994140625,1450.8699951171875,99704700,2023-08-22,1451.530029296875
2023-08-23,1440.1099853515625,1440.1099853515625,1451.719970703125,1439.1300048828125,1451.6300048828125,101613400,2023-08-23,1440.1099853515625
2023-08-24,1444.6700439453125,1444.6700439453125,1446.75,1441.52001953125,1441.52001953125,87375800,2023-08-24,1444.6700439453125
2023-08-25,1444.489990234375,1444.489990234375,1444.81005859375,1438.510009765625,1444.2099609375,110374500,2023-08-25,1444.489990234375
2023-08-28,1444.06005859375,1444.06005859375,1445.31005859375,1441.780029296875,1443.6700439453125,90966700,2023-08-28,1444.06005859375
2023-08-29,1454.43994140625,1454.43994140625,1455.800048828125,1441.52001953125,1443.469970703125,124595100,2023-08-29,1454.43994140625
2023-08-30,1451.93994140625,1451.93994140625,1462.800048828125,1451.93994140625,1456.22998046875,323180900,2023-08-30,1451.93994140625
2023-09-01,1463.4300537109375,1463.4300537109375,1463.4300537109375,1454.6700439453125,1461.9100341796875,163156900,2023-09-01,1463.4300537109375
2023-09-04,1462.719970703125,1462.719970703125,1465.9300537109375,1460.8399658203125,1464.0699462890625,95591500,2023-09-04,1462.719970703125
2023-09-05,1454.8299560546875,1454.8299560546875,1462.5799560546875,1452.47998046875,1462.5799560546875,112482000,2023-09-05,1454.8299560546875
2023-09-06,1460.6199951171875,1460.6199951171875,1463.0400390625,1454.25,1455.010009765625,106479500,2023-09-06,1460.6199951171875
2023-09-07,1460.0699462890625,1460.0699462890625,1463.300048828125,1458.27001953125,1458.969970703125,81318800,2023-09-07,1460.0699462890625
2023-09-08,1454.949951171875,1454.949951171875,1460.22998046875,1454.699951171875,1459.5400390625,82555700,2023-09-08,1454.949951171875
2023-09-11,1455.0400390625,1455.0400390625,1455.56005859375,1450.6800537109375,1453.719970703125,69955700,2023-09-11,1455.0400390625
2023-09-12,1453.3900146484375,1453.3900146484375,1454.3199462890625,1447.9599609375,1454.2900390625,98947900,2023-09-12,1453.3900146484375
2023-09-13,1453.5400390625,1453.5400390625,1453.5400390625,1444.81005859375,1447.030029296875,87516400,2023-09-13,1453.5400390625
2023-09-14,1449.5799560546875,1449.5799560546875,1455.0899658203125,1445.31005859375,1449.219970703125,117849500,2023-09-14,1449.5799560546875
2023-09-15,1459.030029296875,1459.030029296875,1459.030029296875,1448.75,1449.0899658203125,318200600,2023-09-15,1459.030029296875
2023-09-18,1457.989990234375,1457.989990234375,1458.4599609375,1452.8599853515625,1456.9599609375,83396200,2023-09-18,1457.989990234375
2023-09-19,1457.6600341796875,1457.6600341796875,1459.0,1454.6099853515625,1456.719970703125,78288600,2023-09-19,1457.6600341796875
2023-09-20,1451.56005859375,1451.56005859375,1456.77001953125,1450.3699951171875,1452.6300048828125,103370600,2023-09-20,1451.56005859375
2023-09-21,1448.2099609375,1448.2099609375,1453.969970703125,1446.800048828125,1452.77001953125,106609700,2023-09-21,1448.2099609375
2023-09-22,1450.22998046875,1450.22998046875,1450.68994140625,1441.5,1445.8800048828125,85968500,2023-09-22,1450.22998046875
2023-09-25,1443.449951171875,1443.449951171875,1450.3199462890625,1441.1700439453125,1449.8299560546875,85332300,2023-09-25,1443.449951171875
2023-09-26,1445.550048828125,1445.550048828125,1447.050048828125,1441.8900146484375,1442.7900390625,87996700,2023-09-26,1445.550048828125
2023-09-27,1440.1099853515625,1440.1099853515625,1441.8699951171875,1436.75,1440.8599853515625,100446200,2023-09-27,1440.1099853515625
2023-09-29,1424.1700439453125,1424.1700439453125,1436.969970703125,1424.1700439453125,1436.3900146484375,170332100,2023-09-29,1424.1700439453125
2023-10-02,1418.760009765625,1418.760009765625,1428.0400390625,1418.760009765625,1424.0699462890625,77411100,2023-10-02,1418.760009765625
2023-10-03,1420.010009765625,1420.010009765625,1424.1099853515625,1417.93994140625,1418.5799560546875,119741100,2023-10-03,1420.010009765625
2023-10-04,1415.8399658203125,1415.8399658203125,1419.6600341796875,1412.699951171875,1417.9100341796875,146327300,2023-10-04,1415.8399658203125
2023-10-05,1415.5999755859375,1415.5999755859375,1420.6099853515625,1412.1700439453125,1413.43994140625,147628100,2023-10-05,1415.5999755859375
2023-10-06,1416.8800048828125,1416.8800048828125,1419.9599609375,1415.280029296875,1415.2900390625,136679500,2023-10-06,1416.8800048828125
2023-10-09,1417.260009765625,1417.260009765625,1420.7099609375,1415.800048828125,1417.06005859375,85675400,2023-10-09,1417.260009765625
2023-10-10,1435.1700439453125,1435.1700439453125,1435.8900146484375,1419.3299560546875,1419.3299560546875,99011700,2023-10-10,1435.1700439453125
2023-10-11,1436.489990234375,1436.489990234375,1438.449951171875,1432.27001953125,1434.75,147588000,2023-10-11,1436.489990234375
2023-10-12,1443.8199462890625,1443.8199462890625,1446.06005859375,1437.9599609375,1437.9599609375,108247800,2023-10-12,1443.8199462890625
2023-10-13,1444.1400146484375,1444.1400146484375,1444.969970703125,1440.489990234375,1443.3699951171875,75517900,2023-10-13,1444.1400146484375
2023-10-16,1438.9599609375,1438.9599609375,1446.1199951171875,1436.5,1445.3599853515625,122051500,2023-10-16,1438.9599609375
2023-10-17,1444.1300048828125,1444.1300048828125,1444.1300048828125,1438.949951171875,1439.0400390625,105407700,2023-10-17,1444.1300048828125
2023-10-18,1446.5400390625,1446.5400390625,1446.5400390625,1441.06005859375,1443.22998046875,146818700,2023-10-18,1446.5400390625
2023-10-19,1442.6600341796875,1442.6600341796875,1445.18994140625,1441.3399658203125,1443.260009765625,118185700,2023-10-19,1442.6600341796875
2023-10-20,1441.0400390625,1441.0400390625,1443.75,1438.3599853515625,1443.3499755859375,113336900,2023-10-20,1441.0400390625
2023-10-23,1438.1199951171875,1438.1199951171875,1443.8599853515625,1435.050048828125,1441.72998046875,100413700,2023-10-23,1438.1199951171875
2023-10-24,1435.6500244140625,1435.6500244140625,1440.280029296875,1430.1500244140625,1438.280029296875,112931800,2023-10-24,1435.6500244140625
2023-10-25,1442.510009765625,1442.510009765625,1444.530029296875,1437.8199462890625,1437.969970703125,80810800,2023-10-25,1442.510009765625
2023-10-26,1440.5999755859375,1440.5999755859375,1445.1400146484375,1438.800048828125,1443.030029296875,107249600,2023-10-26,1440.5999755859375
2023-10-27,1441.9000244140625,1441.9000244140625,1444.1500244140625,1439.3299560546875,1440.7099609375,79766900,2023-10-27,1441.9000244140625
2023-10-30,1439.199951171875,1439.199951171875,1441.800048828125,1436.97998046875,1440.0400390625,66151800,2023-10-30,1439.199951171875
2023-10-31,1442.1400146484375,1442.1400146484375,1443.4599609375,1437.97998046875,1438.75,99312300,2023-10-31,1442.1400146484375
2023-11-01,1435.3299560546875,1435.3299560546875,1441.5899658203125,1434.9300537109375,1441.1700439453125,97118400,2023-11-01,1435.3299560546875
2023-11-02,1439.77001953125,1439.77001953125,1441.3499755859375,1435.8599853515625,1435.93994140625,87395200,2023-11-02,1439.77001953125
2023-11-03,1449.9300537109375,1449.9300537109375,1453.18994140625,1444.7900390625,1446.719970703125,115015400,2023-11-03,1449.9300537109375
2023-11-06,1464.6700439453125,1464.6700439453125,1464.6700439453125,1452.2900390625,1452.3900146484375,146756600,2023-11-06,1464.6700439453125
2023-11-07,1463.3699951171875,1463.3699951171875,1465.550048828125,1458.6600341796875,1464.050048828125,115794000,2023-11-07,1463.3699951171875
2023-11-08,1457.5999755859375,1457.5999755859375,1462.010009765625,1454.4599609375,1461.1300048828125,86519800,2023-11-08,1457.5999755859375
2023-11-09,1452.27001953125,1452.27001953125,1457.8399658203125,1450.6400146484375,1456.8399658203125,95897900,2023-11-09,1452.27001953125
2023-11-10,1445.1800537109375,1445.1800537109375,1451.219970703125,1425.010009765625,1450.56005859375,67169000,2023-11-10,1445.1800537109375
2023-11-14,1451.719970703125,1451.719970703125,1453.989990234375,1444.9000244140625,1444.9000244140625,95686900,2023-11-14,1451.719970703125
2023-11-15,1466.8399658203125,1466.8399658203125,1466.8399658203125,1453.0699462890625,1453.6099853515625,168947800,2023-11-15,1466.8399658203125
2023-11-16,1464.6800537109375,1464.6800537109375,1465.1600341796875,1460.4599609375,1464.780029296875,105484500,2023-11-16,1464.6800537109375
2023-11-17,1460.6700439453125,1460.6700439453125,1462.31005859375,1458.530029296875,1461.5899658203125,100760200,2023-11-17,1460.6700439453125
2023-11-20,1456.9200439453125,1456.9200439453125,1460.260009765625,1454.1199951171875,1460.260009765625,74149400,2023-11-20,1456.9200439453125
2023-11-21,1463.4000244140625,1463.4000244140625,1463.4000244140625,1456.1600341796875,1458.1300048828125,138326700,2023-11-21,1463.4000244140625
2023-11-22,1455.8900146484375,1455.8900146484375,1460.5899658203125,1454.52001953125,1460.5899658203125,97164200,2023-11-22,1455.8900146484375
2023-11-23,1453.2900390625,1453.2900390625,1456.6800537109375,1451.3499755859375,1456.6800537109375,93608000,2023-11-23,1453.2900390625
2023-11-24,1453.9200439453125,1453.9200439453125,1456.050048828125,1451.0799560546875,1455.780029296875,136984500,2023-11-24,1453.9200439453125
2023-11-27,1448.1500244140625,1448.1500244140625,1455.780029296875,1448.0,1453.1500244140625,116835700,2023-11-27,1448.1500244140625
2023-11-28,1448.02001953125,1448.02001953125,1452.5999755859375,1444.5999755859375,1450.18994140625,156887400,2023-11-28,1448.02001953125
2023-11-29,1446.0699462890625,1446.0699462890625,1450.4200439453125,1445.6099853515625,1448.6300048828125,128149700,2023-11-29,1446.0699462890625
2023-11-30,1452.739990234375,1452.739990234375,1452.739990234375,1440.6199951171875,1444.3399658203125,530926800,2023-11-30,1452.739990234375
2023-12-01,1456.3800048828125,1456.3800048828125,1456.52001953125,1450.0899658203125,1452.0,165174800,2023-12-01,1456.3800048828125
2023-12-04,1451.02001953125,1451.02001953125,1457.02001953125,1448.1700439453125,1454.969970703125,106529100,2023-12-04,1451.02001953125
2023-12-05,1449.4599609375,1449.4599609375,1451.5899658203125,1444.5799560546875,1451.1300048828125,101068000,2023-12-05,1449.4599609375
2023-12-06,1445.8199462890625,1445.8199462890625,1452.0699462890625,1444.6300048828125,1450.9100341796875,92070800,2023-12-06,1445.8199462890625
2023-12-07,1442.8499755859375,1442.8499755859375,1447.6600341796875,1441.02001953125,1442.8900146484375,103661100,2023-12-07,1442.8499755859375
2023-12-08,1441.969970703125,1441.969970703125,1446.1300048828125,1441.0899658203125,1443.969970703125,84182800,2023-12-08,1441.969970703125
2023-12-11,1446.3900146484375,1446.3900146484375,1446.3900146484375,1440.4000244140625,1441.3199462890625,102401500,2023-12-11,1446.3900146484375
2023-12-12,1447.1199951171875,1447.1199951171875,1447.719970703125,1444.260009765625,1446.1199951171875,127330900,2023-12-12,1447.1199951171875
2023-12-13,1448.0400390625,1448.0400390625,1448.47998046875,1443.719970703125,1446.0799560546875,130353700,2023-12-13,1448.0400390625
2023-12-14,1456.260009765625,1456.260009765625,1456.260009765625,1448.1400146484375,1448.8800048828125,165231500,2023-12-14,1456.260009765625
2023-12-15,1462.449951171875,1462.449951171875,1464.780029296875,1455.68994140625,1455.949951171875,284775700,2023-12-15,1462.449951171875
2023-12-18,1465.280029296875,1465.280029296875,1468.739990234375,1460.4200439453125,1461.56005859375,216394300,2023-12-18,1465.280029296875
2023-12-19,1465.6700439453125,1465.6700439453125,1467.6099853515625,1464.550048828125,1466.56005859375,162662200,2023-12-19,1465.6700439453125
2023-12-20,1464.56005859375,1464.56005859375,1470.7900390625,1464.0899658203125,1466.4300537109375,200419300,2023-12-20,1464.56005859375
2023-12-21,1455.5799560546875,1455.5799560546875,1463.1700439453125,1454.969970703125,1463.1700439453125,157053500,2023-12-21,1455.5799560546875
2023-12-22,1454.3800048828125,1454.3800048828125,1457.8599853515625,1451.989990234375,1456.760009765625,127764000,2023-12-22,1454.3800048828125
2023-12-26,1450.780029296875,1450.780029296875,1456.6600341796875,1450.780029296875,1454.0799560546875,130077700,2023-12-26,1450.780029296875
2023-12-27,1454.219970703125,1454.219970703125,1455.43994140625,1452.0799560546875,1452.3699951171875,158320100,2023-12-27,1454.219970703125
2023-12-28,1457.4100341796875,1457.4100341796875,1459.0999755859375,1453.06005859375,1453.8599853515625,142538600,2023-12-28,1457.4100341796875
2023-12-29,1454.6600341796875,1454.6600341796875,1461.4000244140625,1454.6600341796875,1457.5699462890625,265621800,2023-12-29,1454.6600341796875
2024-01-02,1453.0999755859375,1453.0999755859375,1453.56005859375,1446.3599853515625,1452.199951171875,103277400,2024-01-02,1453.0999755859375
2024-01-03,1462.3699951171875,1462.3699951171875,1465.68994140625,1450.1700439453125,1452.5400390625,215534000,2024-01-03,1462.3699951171875
2024-01-04,1477.260009765625,1477.260009765625,1477.56005859375,1461.030029296875,1462.8499755859375,286041200,2024-01-04,1477.260009765625
2024-01-05,1487.6099853515625,1487.6099853515625,1487.6099853515625,1476.8499755859375,1476.8900146484375,280921700,2024-01-05,1487.6099853515625
2024-01-08,1495.699951171875,1495.699951171875,1498.52001953125,1488.5999755859375,1488.5999755859375,301573200,2024-01-08,1495.699951171875
2024-01-09,1498.8299560546875,1498.8299560546875,1503.9300537109375,1496.8399658203125,1497.1700439453125,311176200,2024-01-09,1498.8299560546875
2024-01-10,1486.8599853515625,1486.8599853515625,1497.800048828125,1486.719970703125,1497.800048828125,208376900,2024-01-10,1486.8599853515625
2024-01-11,1483.0,1483.0,1492.43994140625,1483.0,1487.1500244140625,232402500,2024-01-11,1483.0
2024-01-12,1487.3399658203125,1487.3399658203125,1487.3399658203125,1482.02001953125,1483.239990234375,225717600,2024-01-12,1487.3399658203125
2024-01-15,1501.1099853515625,1501.1099853515625,1501.8599853515625,1487.81005859375,1488.280029296875,196067000,2024-01-15,1501.1099853515625
2024-01-16,1493.8699951171875,1493.8699951171875,1503.72998046875,1492.4000244140625,1500.3900146484375,227111300,2024-01-16,1493.8699951171875
2024-01-17,1491.2099609375,1491.2099609375,1494.3199462890625,1487.52001953125,1491.8900146484375,216723800,2024-01-17,1491.2099609375
2024-01-18,1479.1800537109375,1479.1800537109375,1492.530029296875,1478.030029296875,1488.489990234375,315341100,2024-01-18,1479.1800537109375
